8207	882	219
8218	875	213
8229	853	207
8241	846	201
8252	850	195
8263	839	188
8274	827	181
8286	813	173
8297	796	166
8307	779	158
8318	761	150
8330	726	142
8341	706	134
8352	686	126
8364	665	119
8375	643	111
8386	635	103
8397	611	95
8408	585	87
8419	544	80
8430	520	72
8441	495	65
8453	470	58
8464	445	52
8475	421	46
8485	409	40
8497	369	34
8508	346	29
8519	322	24
8530	299	19
8542	277	15
8552	255	12
8563	248	8
8574	214	6
8586	195	3
8597	177	2
8608	161	1
8619	146	0
8630	131	0
8641	118	0
8652	106	1
8664	97	2
8674	88	3
8685	81	6
8696	76	8
8708	72	12
8718	70	15
8729	68	19
8740	69	24
8752	72	29
8763	76	34
8773	83	40
8784	87	46
8796	97	52
8807	108	58
8818	119	65
8829	133	72
8840	159	80
8851	159	87
8862	177	95
8873	195	103
8885	215	111
8896	236	119
8907	271	127
8919	292	134
8929	313	142
8940	335	150
8951	345	158
8963	371	166
8974	397	173
8985	436	181
8996	461	188
9008	486	195
9019	511	201
9029	536	207
9040	560	213
9052	571	219
9063	611	224
9074	635	229
9085	658	234
9097	680	238
9108	702	241
9119	723	245
9129	742	247
9141	761	250
9152	780	251
9163	797	252
9175	811	253
9186	826	254
9197	840	253
9208	851	252
9220	860	251
9230	868	250
9241	876	247
9252	881	245
9264	886	241
9275	888	238
9286	889	234
9297	888	229
9309	885	224
9320	882	219
9330	876	213
9341	868	207
9353	845	201
9364	835	195
9375	839	188
9387	827	181
9398	813	173
9409	797	166
9420	780	158
9432	762	150
9442	742	142
9453	720	134
9464	685	126
9476	664	119
9487	642	111
9498	619	103
9509	596	95
9521	587	87
9531	561	80
9542	534	72
9553	495	65
9565	469	58
9576	444	52
9587	420	46
9598	396	40
9609	385	34
9620	345	29
9631	322	24
9643	299	19
9654	276	15
9665	255	12
9675	234	8
9687	227	6
9698	195	3
9709	177	2
9720	161	1
9732	146	0
9742	131	0
9753	118	0
9764	106	1
9776	97	2
9787	88	3
9797	81	6
9808	76	8
9820	72	12
9831	70	15
9841	69	19
9852	69	24
9864	72	29
9875	76	34
9886	82	40
9896	103	46
9908	96	52
9919	107	58
9930	119	65
9942	132	72
9953	147	80
9963	175	87
9974	190	95
9986	195	103
9997	214	111
10008	235	119
10019	256	127
10031	279	134
10042	317	142
10053	339	150
10064	362	158
10076	386	166
10087	411	173
10097	435	181
10108	460	188
10120	485	195
10131	511	201
10142	521	207
10153	547	213
10165	588	219
10176	612	224
10187	636	229
10199	658	234
10210	681	238
10221	703	241
10232	723	245
10244	743	247
10255	763	250
10266	780	251
